datetime,open,high,low,close,rsi,trend,average,sma10,sma20,sma50,ema10,ema20,ema50
2024-07-31 06:55:00,1.08246,1.08264,1.0824,1.08256,53.00862,Bullish,1.08252,1.08241,1.08255,1.08244,1.08242,1.08255,1.08244
2024-07-31 07:00:00,1.08257,1.0827,1.08246,1.08254,52.12649,Bearish,1.08258,1.08243,1.08254,1.08245,1.08245,1.08253,1.08246
2024-07-31 07:05:00,1.08253,1.08264,1.08236,1.08252,51.38106,Bearish,1.0825,1.08246,1.08251,1.08246,1.08246,1.08251,1.08246
2024-07-31 07:10:00,1.08252,1.08257,1.08234,1.08242,47.11308,Bearish,1.08245,1.08246,1.08249,1.08247,1.08246,1.08249,1.08247
2024-07-31 07:15:00,1.08242,1.08256,1.08234,1.08252,51.33574,Bullish,1.08245,1.08246,1.08247,1.08248,1.08246,1.08247,1.08248
2024-07-31 07:20:00,1.08252,1.08257,1.08225,1.08243,47.54278,Bearish,1.08241,1.08247,1.08245,1.08248,1.08246,1.08246,1.08248
2024-07-31 07:25:00,1.08239,1.08245,1.08229,1.08236,44.80929,Bearish,1.08237,1.08246,1.08244,1.08248,1.08245,1.08243,1.08249
2024-07-31 07:30:00,1.08238,1.08242,1.08213,1.08219,38.84808,Bearish,1.08228,1.08244,1.08243,1.08249,1.08243,1.08242,1.08248
2024-07-31 07:35:00,1.08219,1.08223,1.08202,1.08211,36.49377,Bearish,1.08213,1.08241,1.08241,1.08249,1.08238,1.08239,1.08249
2024-07-31 07:40:00,1.08213,1.08227,1.08197,1.08224,42.79684,Bullish,1.08212,1.08238,1.0824,1.08249,1.08236,1.08238,1.08249
2024-07-31 07:45:00,1.08225,1.08238,1.08216,1.08227,44.17384,Bullish,1.08227,1.08236,1.08238,1.0825,1.08235,1.08238,1.08249
2024-07-31 07:50:00,1.08225,1.08259,1.08216,1.08253,54.51178,Bullish,1.08237,1.08234,1.08238,1.0825,1.08234,1.08239,1.08249
2024-07-31 07:55:00,1.08254,1.08273,1.08243,1.08251,53.45786,Bearish,1.08258,1.08234,1.0824,1.0825,1.08237,1.08241,1.0825
2024-07-31 08:00:00,1.08249,1.08254,1.08176,1.08188,35.55061,Bearish,1.08215,1.08231,1.08239,1.0825,1.0823,1.08238,1.0825
2024-07-31 08:05:00,1.0819,1.08212,1.08178,1.08204,41.0296,Bullish,1.08195,1.08226,1.08236,1.08249,1.08224,1.08234,1.08249
2024-07-31 08:10:00,1.08202,1.08243,1.08197,1.08238,50.60447,Bullish,1.0822,1.08224,1.08235,1.08249,1.08224,1.08234,1.08249
2024-07-31 08:15:00,1.08238,1.0825,1.08204,1.08209,44.06718,Bearish,1.08227,1.08223,1.08235,1.08249,1.08224,1.08234,1.08249
2024-07-31 08:20:00,1.08207,1.08226,1.08177,1.08184,39.37939,Bearish,1.08201,1.0822,1.08232,1.08249,1.08219,1.08231,1.08248
2024-07-31 08:25:00,1.08186,1.08209,1.08168,1.082,43.39036,Bullish,1.08188,1.08218,1.08229,1.08248,1.08215,1.08228,1.08247
2024-07-31 08:30:00,1.08204,1.08207,1.08168,1.08177,39.26618,Bearish,1.08188,1.08216,1.08227,1.08247,1.08213,1.08225,1.08246
2024-07-31 08:35:00,1.08176,1.08188,1.08162,1.08173,38.57048,Bearish,1.08175,1.0821,1.08223,1.08245,1.08207,1.08221,1.08244
2024-07-31 08:40:00,1.08174,1.08232,1.08168,1.08214,48.66014,Bullish,1.082,1.08207,1.0822,1.08244,1.08206,1.08219,1.08243
2024-07-31 08:45:00,1.08217,1.08224,1.08152,1.08194,44.77692,Bearish,1.08188,1.082,1.08217,1.08242,1.08199,1.08216,1.08241
2024-07-31 08:50:00,1.08193,1.08217,1.08167,1.08205,47.24581,Bullish,1.08192,1.08197,1.08214,1.08241,1.08197,1.08214,1.0824
2024-07-31 08:55:00,1.08207,1.08259,1.08203,1.08251,56.05521,Bullish,1.08231,1.08201,1.08214,1.0824,1.08204,1.08215,1.0824
2024-07-31 09:00:00,1.08252,1.08256,1.08143,1.08152,40.38732,Bearish,1.082,1.08199,1.08212,1.08238,1.08199,1.08211,1.08237
2024-07-31 09:05:00,1.08154,1.08188,1.08139,1.08184,45.68285,Bullish,1.08163,1.08193,1.08208,1.08236,1.0819,1.08206,1.08235
2024-07-31 09:10:00,1.08184,1.0821,1.0815,1.0816,42.62457,Bearish,1.0818,1.08191,1.08205,1.08235,1.0819,1.08204,1.08234
2024-07-31 09:15:00,1.08158,1.08169,1.08112,1.08159,42.49691,Bullish,1.08141,1.08186,1.08202,1.08232,1.08182,1.08199,1.0823
2024-07-31 09:20:00,1.08157,1.08184,1.08148,1.08176,45.5193,Bullish,1.08166,1.08184,1.082,1.0823,1.08182,1.08198,1.08228
2024-07-31 09:25:00,1.08176,1.08209,1.08165,1.08204,50.0858,Bullish,1.08187,1.08185,1.08198,1.08228,1.08185,1.08197,1.08227
2024-07-31 09:30:00,1.08204,1.0822,1.08155,1.08166,44.61048,Bearish,1.08188,1.08184,1.08195,1.08226,1.08184,1.08195,1.08225
2024-07-31 09:35:00,1.08165,1.08182,1.08151,1.08173,45.70955,Bullish,1.08167,1.08181,1.08191,1.08224,1.0818,1.0819,1.08223
2024-07-31 09:40:00,1.0817,1.08188,1.08138,1.08183,47.48769,Bullish,1.08163,1.08179,1.08188,1.08221,1.08177,1.08187,1.0822
2024-07-31 09:45:00,1.08183,1.08247,1.08172,1.08229,54.66079,Bullish,1.0821,1.08177,1.08189,1.0822,1.0818,1.0819,1.0822
2024-07-31 09:50:00,1.08229,1.08246,1.08207,1.08234,55.37131,Bullish,1.08227,1.08179,1.08189,1.08219,1.08184,1.08191,1.08219
2024-07-31 09:55:00,1.08237,1.08242,1.08176,1.08183,47.17155,Bearish,1.08209,1.08184,1.08188,1.08218,1.08186,1.08189,1.08218
2024-07-31 10:00:00,1.08181,1.0819,1.08124,1.08129,40.4458,Bearish,1.08157,1.08181,1.08186,1.08216,1.08179,1.08185,1.08215
2024-07-31 10:05:00,1.0813,1.08164,1.08096,1.08119,39.35427,Bearish,1.0813,1.0818,1.08183,1.08213,1.08176,1.08181,1.08212
2024-07-31 10:10:00,1.08119,1.08123,1.08076,1.08083,35.49385,Bearish,1.08099,1.08174,1.08179,1.0821,1.08167,1.08175,1.08209
2024-07-31 10:15:00,1.08081,1.08136,1.08062,1.0813,43.25531,Bullish,1.08099,1.08165,1.08175,1.08207,1.08159,1.08171,1.08206
2024-07-31 10:20:00,1.08133,1.08159,1.08127,1.08143,45.2187,Bullish,1.08143,1.0816,1.08172,1.08206,1.08159,1.08171,1.08204
2024-07-31 10:25:00,1.08144,1.08177,1.08139,1.08164,48.37077,Bullish,1.08158,1.0816,1.0817,1.08204,1.0816,1.0817,1.08203
2024-07-31 10:30:00,1.08161,1.08165,1.08108,1.08115,42.30351,Bearish,1.08136,1.08157,1.08168,1.08202,1.08155,1.08166,1.082
2024-07-31 10:35:00,1.08109,1.08157,1.08104,1.08153,47.7832,Bullish,1.0813,1.08149,1.08163,1.082,1.08147,1.08161,1.08198
2024-07-31 10:40:00,1.08154,1.08177,1.08147,1.08171,50.13998,Bullish,1.08162,1.08142,1.08161,1.08198,1.08144,1.08161,1.08198
2024-07-31 10:45:00,1.08171,1.08204,1.08165,1.08189,52.51334,Bullish,1.08184,1.0814,1.08162,1.08197,1.08144,1.08163,1.08196
2024-07-31 10:50:00,1.08188,1.0823,1.08173,1.08224,56.75235,Bullish,1.08202,1.08144,1.08163,1.08196,1.0815,1.08165,1.08196
2024-07-31 10:55:00,1.08223,1.0828,1.08208,1.0823,57.49214,Bullish,1.08244,1.08156,1.08168,1.08196,1.08164,1.08172,1.08197
2024-07-31 11:00:00,1.08229,1.08252,1.08215,1.0823,57.47534,Bullish,1.08234,1.08169,1.08171,1.08196,1.08175,1.08174,1.08197
2024-07-31 11:05:00,1.08231,1.08261,1.0822,1.08246,59.45381,Bullish,1.08241,1.08183,1.08174,1.08196,1.08189,1.08178,1.08197
2024-07-31 11:10:00,1.08244,1.08255,1.0823,1.08239,58.19346,Bearish,1.08242,1.08193,1.08177,1.08196,1.08198,1.0818,1.08197
2024-07-31 11:15:00,1.08238,1.08271,1.08223,1.08256,60.48253,Bullish,1.08247,1.08202,1.08181,1.08195,1.08206,1.08184,1.08196
2024-07-31 11:20:00,1.08254,1.08273,1.0823,1.08243,57.87296,Bearish,1.08251,1.08214,1.08185,1.08196,1.08217,1.08189,1.08196
2024-07-31 11:25:00,1.08244,1.08272,1.08237,1.08264,60.81419,Bullish,1.08255,1.08226,1.08187,1.08196,1.08229,1.08191,1.08197
2024-07-31 11:30:00,1.08263,1.08273,1.08247,1.08253,58.5098,Bearish,1.0826,1.08236,1.08189,1.08196,1.08238,1.08192,1.08198
2024-07-31 11:35:00,1.08249,1.0827,1.08242,1.08256,58.96647,Bullish,1.08256,1.08243,1.08191,1.08197,1.08245,1.08194,1.08197
2024-07-31 11:40:00,1.08256,1.08264,1.08245,1.08258,59.33601,Bullish,1.08255,1.08248,1.08196,1.08197,1.08249,1.08199,1.08198
2024-07-31 11:45:00,1.08261,1.08272,1.0825,1.08259,59.45568,Bearish,1.08261,1.0825,1.08203,1.08198,1.08251,1.08206,1.082
2024-07-31 11:50:00,1.08262,1.08275,1.08244,1.08268,61.04316,Bullish,1.08259,1.08253,1.08211,1.08199,1.08253,1.08213,1.082
2024-07-31 11:55:00,1.08267,1.08282,1.08244,1.08257,57.99973,Bearish,1.08263,1.08255,1.08219,1.082,1.08256,1.08221,1.08201
2024-07-31 12:00:00,1.08258,1.08312,1.08246,1.08304,65.77645,Bullish,1.08279,1.08259,1.08226,1.08201,1.0826,1.08228,1.08202
2024-07-31 12:05:00,1.0831,1.08338,1.08301,1.08312,66.86374,Bullish,1.08319,1.08266,1.08234,1.08202,1.08271,1.08238,1.08204
2024-07-31 12:10:00,1.08312,1.08326,1.08287,1.08293,61.66991,Bearish,1.08306,1.08271,1.08242,1.08204,1.08274,1.08245,1.08205
2024-07-31 12:15:00,1.08289,1.08294,1.08264,1.08277,57.69801,Bearish,1.08279,1.08274,1.0825,1.08205,1.08274,1.08251,1.08207
2024-07-31 12:20:00,1.08276,1.08292,1.0827,1.08283,58.78362,Bullish,1.08281,1.08276,1.08256,1.08206,1.08276,1.08257,1.08208
2024-07-31 12:25:00,1.08282,1.08327,1.08278,1.08312,63.64055,Bullish,1.08303,1.08281,1.08262,1.08208,1.08283,1.08264,1.0821
2024-07-31 12:30:00,1.08312,1.08339,1.08301,1.08332,66.56665,Bullish,1.0832,1.08287,1.08268,1.0821,1.0829,1.0827,1.08212
2024-07-31 12:35:00,1.08333,1.08337,1.08314,1.08327,65.15494,Bearish,1.08325,1.08293,1.08272,1.08213,1.08296,1.08274,1.08215
2024-07-31 12:40:00,1.08329,1.08358,1.08325,1.08337,66.67705,Bullish,1.08342,1.08302,1.08277,1.08216,1.08305,1.0828,1.08219
2024-07-31 12:45:00,1.0833,1.08339,1.08292,1.08297,56.16194,Bearish,1.08316,1.08307,1.08281,1.08219,1.08308,1.08283,1.08221
2024-07-31 12:50:00,1.08297,1.08326,1.08292,1.08312,58.79911,Bullish,1.08309,1.0831,1.08284,1.08221,1.0831,1.08285,1.08223
2024-07-31 12:55:00,1.08312,1.08338,1.08295,1.08332,62.01463,Bullish,1.08317,1.0831,1.08288,1.08224,1.0831,1.08289,1.08226
2024-07-31 13:00:00,1.08331,1.08351,1.08324,1.08343,63.75537,Bullish,1.08337,1.08313,1.08292,1.08227,1.08315,1.08294,1.08228
2024-07-31 13:05:00,1.08344,1.08359,1.08323,1.08336,61.84769,Bearish,1.08341,1.08319,1.08296,1.08229,1.08321,1.08298,1.08231
2024-07-31 13:10:00,1.08336,1.0838,1.0833,1.08369,66.87913,Bullish,1.08355,1.08327,1.08301,1.08232,1.08329,1.08303,1.08234
2024-07-31 13:15:00,1.08369,1.08382,1.08357,1.08374,67.54948,Bullish,1.0837,1.08333,1.08307,1.08236,1.08336,1.0831,1.08238
2024-07-31 13:20:00,1.08374,1.08392,1.08361,1.08367,65.52614,Bearish,1.08377,1.08339,1.08313,1.0824,1.08343,1.08316,1.08242
2024-07-31 13:25:00,1.08365,1.0837,1.08349,1.08359,63.13033,Bearish,1.0836,1.08342,1.08318,1.08244,1.08344,1.0832,1.08247
2024-07-31 13:30:00,1.08362,1.08389,1.08355,1.0837,65.02396,Bullish,1.08372,1.08345,1.08324,1.08249,1.08347,1.08326,1.08251
2024-07-31 13:35:00,1.08372,1.08402,1.08368,1.0839,68.21993,Bullish,1.08385,1.08352,1.0833,1.08253,1.08356,1.08333,1.08255
2024-07-31 13:40:00,1.0839,1.08407,1.08339,1.08347,56.30702,Bearish,1.08373,1.08359,1.08334,1.08256,1.0836,1.08336,1.08259
2024-07-31 13:45:00,1.08342,1.08346,1.08321,1.0833,52.41039,Bearish,1.08333,1.0836,1.08335,1.0826,1.08358,1.08335,1.08261
2024-07-31 13:50:00,1.08335,1.08341,1.08274,1.08281,43.14279,Bearish,1.08308,1.08357,1.08335,1.08262,1.08353,1.08334,1.08263
2024-07-31 13:55:00,1.08279,1.08294,1.08267,1.08282,43.3629,Bullish,1.08281,1.08351,1.08335,1.08264,1.08345,1.08333,1.08264
2024-07-31 14:00:00,1.08282,1.08287,1.08249,1.08271,41.46149,Bearish,1.08268,1.08343,1.08335,1.08265,1.08336,1.08331,1.08265
2024-07-31 14:05:00,1.08272,1.08297,1.08262,1.08282,44.10114,Bullish,1.08279,1.08334,1.08333,1.08266,1.08329,1.08331,1.08267
2024-07-31 14:10:00,1.08281,1.08318,1.08272,1.08302,48.67783,Bullish,1.08295,1.08325,1.08332,1.08269,1.08323,1.0833,1.08269
2024-07-31 14:15:00,1.08298,1.0835,1.08266,1.08342,56.22532,Bullish,1.08308,1.0832,1.08331,1.08272,1.08319,1.08331,1.08273
2024-07-31 14:20:00,1.08343,1.08392,1.08337,1.08386,62.8278,Bullish,1.08364,1.08319,1.08332,1.08278,1.08323,1.08334,1.08279
2024-07-31 14:25:00,1.08385,1.08448,1.08381,1.0842,66.96973,Bullish,1.08414,1.08322,1.08337,1.08284,1.08331,1.08341,1.08286
2024-07-31 14:30:00,1.08416,1.08504,1.08388,1.08477,72.45855,Bullish,1.08446,1.0833,1.08344,1.0829,1.0834,1.08349,1.08293
2024-07-31 14:35:00,1.08474,1.08479,1.08379,1.08386,56.28543,Bearish,1.08429,1.08339,1.0835,1.08295,1.08347,1.08354,1.08298
2024-07-31 14:40:00,1.08382,1.08428,1.08364,1.08417,59.60708,Bullish,1.08396,1.08348,1.08353,1.08301,1.08353,1.08354,1.08303
2024-07-31 14:45:00,1.08417,1.08439,1.0841,1.08425,60.43719,Bullish,1.08425,1.08362,1.08357,1.08307,1.08368,1.0836,1.08309
2024-07-31 14:50:00,1.08428,1.08439,1.0839,1.08411,58.18371,Bearish,1.08414,1.08377,1.0836,1.08312,1.0838,1.08362,1.08314
2024-07-31 14:55:00,1.08411,1.0842,1.08364,1.08407,57.52375,Bearish,1.08392,1.08388,1.08361,1.08316,1.08389,1.08362,1.08317
2024-07-31 15:00:00,1.08411,1.08431,1.08382,1.08401,56.48873,Bearish,1.08407,1.084,1.08362,1.0832,1.084,1.08364,1.08321
2024-07-31 15:05:00,1.084,1.08445,1.08384,1.08438,61.13301,Bullish,1.08414,1.0841,1.08365,1.08323,1.08411,1.08368,1.08325
2024-07-31 15:10:00,1.08438,1.08458,1.08427,1.08434,60.38265,Bearish,1.08442,1.08418,1.08369,1.08327,1.0842,1.08372,1.0833
2024-07-31 15:15:00,1.0844,1.08462,1.08423,1.0846,63.51725,Bullish,1.08442,1.08421,1.08372,1.08331,1.08422,1.08375,1.08333
2024-07-31 15:20:00,1.08455,1.08468,1.08433,1.08437,59.06513,Bearish,1.08451,1.08421,1.08375,1.08336,1.08424,1.08379,1.08338
2024-07-31 15:25:00,1.08438,1.08464,1.08408,1.08458,61.66918,Bullish,1.08436,1.08422,1.08381,1.08339,1.08423,1.08384,1.08341
2024-07-31 15:30:00,1.08461,1.08483,1.08446,1.08457,61.52665,Bearish,1.08465,1.08429,1.08388,1.08344,1.08432,1.08392,1.08346
2024-07-31 15:35:00,1.0846,1.08499,1.08451,1.08463,62.33035,Bullish,1.08475,1.08434,1.08398,1.08348,1.08437,1.08402,1.0835
2024-07-31 15:40:00,1.08462,1.08465,1.08415,1.08421,53.90258,Bearish,1.0844,1.08436,1.08407,1.08352,1.08437,1.08408,1.08354
2024-07-31 15:45:00,1.08421,1.08446,1.08412,1.08432,55.56289,Bullish,1.08429,1.0844,1.08414,1.08355,1.08439,1.08415,1.08357
2024-07-31 15:50:00,1.08432,1.08441,1.08397,1.08426,54.41872,Bearish,1.08419,1.08441,1.0842,1.08358,1.08439,1.0842,1.08359
2024-07-31 15:55:00,1.08429,1.08444,1.08414,1.08431,55.29055,Bullish,1.08429,1.08443,1.08426,1.08362,1.08441,1.08426,1.08363
2024-07-31 16:00:00,1.08431,1.08474,1.08418,1.08449,58.27351,Bullish,1.08446,1.08443,1.08431,1.08366,1.08444,1.08432,1.08367
2024-07-31 16:05:00,1.08448,1.08468,1.08401,1.08408,49.95868,Bearish,1.08434,1.08442,1.08432,1.08369,1.08441,1.08431,1.08371
2024-07-31 16:10:00,1.0841,1.08441,1.08394,1.08404,49.22079,Bearish,1.08418,1.08439,1.0843,1.08372,1.08437,1.0843,1.08373
2024-07-31 16:15:00,1.08402,1.08427,1.08365,1.08372,43.69534,Bearish,1.08396,1.08435,1.08428,1.08373,1.08431,1.08427,1.08374
2024-07-31 16:20:00,1.08373,1.084,1.08365,1.08381,45.45783,Bullish,1.08383,1.08427,1.08428,1.08375,1.08423,1.08426,1.08375
2024-07-31 16:25:00,1.0838,1.08404,1.0837,1.08397,48.82682,Bullish,1.08387,1.08418,1.08426,1.08377,1.08416,1.08424,1.08377
2024-07-31 16:30:00,1.08398,1.08408,1.08369,1.08404,50.10641,Bullish,1.08388,1.08413,1.08425,1.08379,1.08411,1.08423,1.08379
2024-07-31 16:35:00,1.08404,1.08425,1.08354,1.08361,42.47519,Bearish,1.0839,1.08409,1.08425,1.08381,1.08407,1.08423,1.08381
2024-07-31 16:40:00,1.08358,1.08365,1.08266,1.08277,32.13227,Bearish,1.08316,1.08399,1.0842,1.08381,1.08391,1.08415,1.08379
2024-07-31 16:45:00,1.08272,1.08296,1.08217,1.08264,30.87619,Bearish,1.08256,1.08381,1.08412,1.08379,1.0837,1.08404,1.08377
2024-07-31 16:50:00,1.08264,1.0827,1.08187,1.08216,26.68511,Bearish,1.08229,1.0836,1.08401,1.08377,1.08348,1.08394,1.08374
2024-07-31 16:55:00,1.08216,1.08241,1.08168,1.08215,26.62893,Bearish,1.08204,1.08337,1.0839,1.08375,1.08324,1.0838,1.08371
2024-07-31 17:00:00,1.08217,1.08258,1.08199,1.08241,32.32792,Bullish,1.08229,1.08318,1.08378,1.08373,1.0831,1.08371,1.0837
2024-07-31 17:05:00,1.08241,1.08256,1.08225,1.08241,32.37143,None,1.08241,1.08302,1.08369,1.08372,1.08297,1.08362,1.08369
2024-07-31 17:10:00,1.08244,1.08258,1.08199,1.08214,29.58511,Bearish,1.08229,1.08287,1.08357,1.0837,1.08281,1.08351,1.08366
2024-07-31 17:15:00,1.08212,1.0824,1.08198,1.08207,28.89579,Bearish,1.08219,1.0827,1.08344,1.08367,1.08266,1.08338,1.08364
2024-07-31 17:20:00,1.08207,1.08226,1.08196,1.08222,32.52384,Bullish,1.08211,1.08252,1.08333,1.08364,1.08249,1.08327,1.08361
2024-07-31 17:25:00,1.08223,1.08236,1.08186,1.08205,30.64884,Bearish,1.08211,1.08235,1.08322,1.08361,1.08232,1.08317,1.08358
2024-07-31 17:30:00,1.08207,1.08268,1.08201,1.08258,42.06423,Bullish,1.08235,1.08226,1.08313,1.08358,1.08227,1.08309,1.08356
2024-07-31 17:35:00,1.08259,1.08283,1.08253,1.08269,44.02982,Bullish,1.08268,1.08228,1.08305,1.08356,1.08231,1.08302,1.08354
2024-07-31 17:40:00,1.08272,1.08276,1.08245,1.08256,42.15235,Bearish,1.08261,1.08231,1.08295,1.08354,1.08233,1.08294,1.08352
2024-07-31 17:45:00,1.08255,1.08264,1.08221,1.08229,38.46761,Bearish,1.08242,1.08235,1.08286,1.08351,1.08235,1.08284,1.0835
2024-07-31 17:50:00,1.08231,1.08237,1.08199,1.08214,36.4621,Bearish,1.08218,1.08234,1.08276,1.08348,1.08232,1.08273,1.08346
2024-07-31 17:55:00,1.08215,1.08245,1.08206,1.08232,40.32785,Bullish,1.08225,1.08232,1.08267,1.08346,1.08232,1.08265,1.08344
2024-07-31 18:00:00,1.08228,1.08236,1.08168,1.08177,33.66205,Bearish,1.08202,1.08229,1.08258,1.08344,1.08227,1.08255,1.08341
2024-07-31 18:05:00,1.08176,1.08181,1.08156,1.08162,32.07714,Bearish,1.08169,1.08224,1.08247,1.08342,1.08219,1.08243,1.08338
2024-07-31 18:10:00,1.08162,1.08176,1.08142,1.08149,30.71567,Bearish,1.08159,1.08219,1.08236,1.0834,1.08214,1.08232,1.08336
2024-07-31 18:15:00,1.08149,1.08155,1.08112,1.08119,27.82512,Bearish,1.08134,1.08211,1.08223,1.08337,1.08204,1.08219,1.08333
2024-07-31 18:20:00,1.08121,1.08143,1.08102,1.08106,26.65455,Bearish,1.08122,1.082,1.08213,1.08333,1.08193,1.08209,1.08329
2024-07-31 18:25:00,1.0811,1.08111,1.08069,1.08079,24.36219,Bearish,1.0809,1.08182,1.08205,1.08329,1.08173,1.08199,1.08324
2024-07-31 18:30:00,1.08078,1.08106,1.08072,1.08083,25.46165,Bullish,1.08089,1.08165,1.08198,1.08323,1.08158,1.08193,1.08319
2024-07-31 18:35:00,1.08078,1.08082,1.08055,1.08071,24.34495,Bearish,1.08068,1.08148,1.08191,1.08316,1.0814,1.08186,1.08311
2024-07-31 18:40:00,1.08069,1.08081,1.08039,1.08065,23.86193,Bearish,1.0806,1.08132,1.08183,1.08309,1.08125,1.08177,1.08304
2024-07-31 18:45:00,1.08067,1.08097,1.08054,1.0808,28.12772,Bullish,1.08075,1.08117,1.08174,1.08302,1.08113,1.0817,1.08297
2024-07-31 18:50:00,1.08082,1.08088,1.08065,1.08083,28.98468,Bullish,1.08076,1.08104,1.08167,1.08295,1.08101,1.08162,1.08291
2024-07-31 18:55:00,1.08084,1.08101,1.08079,1.08094,32.039,Bullish,1.0809,1.08096,1.0816,1.08289,1.08096,1.08157,1.08285
2024-07-31 19:00:00,1.08092,1.08108,1.08084,1.08099,33.64879,Bullish,1.08096,1.0809,1.08155,1.08282,1.0809,1.08152,1.08279
2024-07-31 19:05:00,1.08103,1.08121,1.08083,1.08111,37.00858,Bullish,1.08102,1.08087,1.08149,1.08276,1.08088,1.08147,1.08273
2024-07-31 19:10:00,1.08107,1.08118,1.08084,1.0809,33.65704,Bearish,1.08101,1.08085,1.08142,1.0827,1.08086,1.08141,1.08267
2024-07-31 19:15:00,1.08088,1.08103,1.08073,1.08089,33.57906,Bullish,1.08088,1.08085,1.08133,1.08264,1.08085,1.08131,1.0826
2024-07-31 19:20:00,1.08091,1.08098,1.08073,1.08092,34.55868,Bullish,1.08086,1.08084,1.08125,1.08257,1.08084,1.08123,1.08253
2024-07-31 19:25:00,1.08091,1.08108,1.08077,1.08093,34.73146,Bullish,1.08093,1.08087,1.08117,1.0825,1.08087,1.08116,1.08247
2024-07-31 19:30:00,1.08092,1.08097,1.08054,1.08071,30.93206,Bearish,1.08075,1.08088,1.0811,1.08242,1.08087,1.08108,1.08238
2024-07-31 19:35:00,1.08076,1.08091,1.08072,1.08086,36.02628,Bullish,1.08081,1.08089,1.08103,1.08235,1.08088,1.08102,1.08232
2024-07-31 19:40:00,1.0809,1.08119,1.08085,1.08107,42.5858,Bullish,1.08102,1.08091,1.08098,1.08228,1.08092,1.08098,1.08225
2024-07-31 19:45:00,1.08107,1.08141,1.081,1.08135,49.95402,Bullish,1.0812,1.08094,1.08095,1.08221,1.08097,1.08096,1.08219
2024-07-31 19:50:00,1.08136,1.0816,1.08129,1.08149,53.23201,Bullish,1.08144,1.08099,1.08095,1.08215,1.08103,1.08097,1.08213
2024-07-31 19:55:00,1.0815,1.08191,1.08132,1.08166,56.81453,Bullish,1.08161,1.08105,1.08096,1.08209,1.0811,1.08099,1.08208
2024-07-31 20:00:00,1.08169,1.082,1.08015,1.08101,43.08648,Bearish,1.08108,1.08106,1.08095,1.08203,1.08106,1.08096,1.08201
2024-07-31 20:05:00,1.08104,1.08119,1.08034,1.08084,40.3211,Bearish,1.08076,1.08105,1.08095,1.08196,1.08102,1.08094,1.08194
2024-07-31 20:10:00,1.08087,1.08123,1.08042,1.08071,38.22308,Bearish,1.08082,1.08104,1.08094,1.08189,1.08102,1.08094,1.08187
2024-07-31 20:15:00,1.08074,1.08117,1.08052,1.08103,45.46647,Bullish,1.08085,1.08103,1.08095,1.08182,1.08101,1.08095,1.0818
2024-07-31 20:20:00,1.08101,1.0812,1.08076,1.08113,47.65586,Bullish,1.08098,1.08106,1.08097,1.08175,1.08105,1.08097,1.08174
2024-07-31 20:25:00,1.08113,1.08137,1.08097,1.0813,50.9378,Bullish,1.08117,1.08109,1.08099,1.0817,1.0811,1.081,1.08169
2024-07-31 20:30:00,1.08129,1.08201,1.08119,1.08183,59.73967,Bullish,1.0816,1.08115,1.08103,1.08165,1.08119,1.08106,1.08165
2024-07-31 20:35:00,1.08175,1.08229,1.08114,1.0821,63.38951,Bullish,1.08171,1.0812,1.08107,1.08161,1.08125,1.0811,1.08161
2024-07-31 20:40:00,1.08214,1.08284,1.08203,1.08254,68.35131,Bullish,1.08244,1.0813,1.08115,1.08158,1.08141,1.08121,1.08159
2024-07-31 20:45:00,1.08254,1.08298,1.08232,1.0828,70.81961,Bullish,1.08265,1.08141,1.08123,1.08156,1.08152,1.08129,1.08157
2024-07-31 20:50:00,1.0828,1.08296,1.08228,1.08245,63.51816,Bearish,1.08262,1.08156,1.08131,1.08155,1.08165,1.08137,1.08156
2024-07-31 20:55:00,1.08247,1.08273,1.08209,1.08262,65.38998,Bullish,1.08241,1.08173,1.08139,1.08154,1.08179,1.08143,1.08156
2024-07-31 21:00:00,1.08265,1.08317,1.08258,1.08298,69.05153,Bullish,1.08288,1.08193,1.08149,1.08155,1.08202,1.08155,1.08158
2024-07-31 21:05:00,1.08299,1.08319,1.08278,1.08284,66.11306,Bearish,1.08299,1.08214,1.08159,1.08157,1.08222,1.08166,1.0816
2024-07-31 21:10:00,1.08283,1.08335,1.08275,1.08307,68.48304,Bullish,1.08305,1.08235,1.0817,1.08159,1.08241,1.08177,1.08162
2024-07-31 21:15:00,1.08309,1.08329,1.08294,1.08304,67.7169,Bearish,1.08312,1.08255,1.08182,1.0816,1.0826,1.08188,1.08163
2024-07-31 21:20:00,1.08304,1.08313,1.08269,1.08274,61.35938,Bearish,1.08291,1.08268,1.08191,1.08162,1.0827,1.08196,1.08164
2024-07-31 21:25:00,1.08275,1.0829,1.0822,1.08226,52.83991,Bearish,1.08255,1.08276,1.08198,1.08162,1.08275,1.08201,1.08164
2024-07-31 21:30:00,1.08225,1.08264,1.08188,1.08248,55.92887,Bullish,1.08226,1.08274,1.08202,1.08163,1.0827,1.08203,1.08164
2024-07-31 21:35:00,1.08246,1.08286,1.08227,1.08244,55.2362,Bearish,1.08256,1.08274,1.08207,1.08163,1.08272,1.08209,1.08166
2024-07-31 21:40:00,1.08247,1.08315,1.08242,1.08295,61.68746,Bullish,1.08278,1.08275,1.08216,1.08164,1.08276,1.08218,1.08167
2024-07-31 21:45:00,1.08294,1.08319,1.08264,1.08286,60.13501,Bearish,1.08292,1.0828,1.08226,1.08165,1.08281,1.0823,1.08167
